index plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld isSiPM engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
1338 14 6 0 FM 1004.640 0.000 0 6 1004.600 -96.700 1088.400 -48.300 1088.400 48.300 1004.600 96.700 920.900 48.300 920.900 -48.300 1004.600 -96.700 1 0.000 0.000 0.575 1.000 0.534 1.000 9 0 True 3 3.600 0 0.000 0 1406000 1406000 0 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
1349 14 7 0 FO 1172.090 0.000 0 6 1172.100 -96.700 1255.800 -48.300 1255.800 48.300 1172.100 96.700 1088.400 48.300 1088.400 -48.300 1172.100 -96.700 1 0.000 0.000 0.417 1.000 0.386 1.000 9 1 False 3 3.600 0 0.000 0 1407000 1407000 0 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
1360 14 8 0 FO 1339.530 0.000 0 6 1339.500 -96.700 1423.200 -48.300 1423.200 48.300 1339.500 96.700 1255.800 48.300 1255.800 -48.300 1339.500 -96.700 1 0.000 0.000 0.331 1.000 0.315 1.000 9 1 False 3 3.600 0 0.000 0 1408000 1408000 0 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
1371 14 9 0 aOeT 1506.970 0.000 0 4 1507.000 -96.700 1507.000 96.700 1423.200 48.300 1423.200 -48.300 1507.000 -96.700 0.000 0.000 0.000 0.000 1 0.000 0.000 0.175 1.000 0.175 1.000 9 1 False 3 3.600 0 0.000 0 1409000 1409000 0 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
1352 14 7 3 FM 920.920 435.020 0 6 920.900 338.400 1004.600 386.700 1004.600 483.400 920.900 531.700 837.200 483.400 837.200 386.700 920.900 338.400 1 0.000 0.000 0.565 1.000 0.524 1.000 10 0 False 3 3.600 0 25.285 0 1407030 1407030 0 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
1363 14 8 3 FO 1088.370 435.020 0 6 1088.400 338.400 1172.100 386.700 1172.100 483.400 1088.400 531.700 1004.600 483.400 1004.600 386.700 1088.400 338.400 1 0.000 0.000 0.416 1.000 0.384 1.000 10 0 True 3 3.600 0 21.787 0 1408030 1408030 0 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
1374 14 9 3 FO 1255.810 435.020 0 6 1255.800 338.400 1339.500 386.700 1339.500 483.400 1255.800 531.700 1172.100 483.400 1172.100 386.700 1255.800 338.400 1 0.000 0.000 0.338 1.000 0.320 1.000 10 1 False 3 3.600 0 19.106 0 1409030 1409030 0 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
1382 14 10 3 dOeR 1423.250 435.020 0 5 1423.200 338.400 1465.100 362.500 1381.400 507.500 1339.500 483.400 1339.500 386.700 1423.200 338.400 0.000 0.000 1 0.000 0.000 0.174 1.000 0.174 1.000 10 1 False 2 2.400 0 16.996 0 1410030 1410030 0 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
1364 14 8 4 FO 1004.640 580.030 4 6 1004.600 483.400 1088.400 531.700 1088.400 628.400 1004.600 676.700 920.900 628.400 920.900 531.700 1004.600 483.400 1 0.000 0.000 0.427 1.000 0.394 1.000 11 1 False 3 3.600 0 30.000 0 1408040 1408040 0 0 1 1 PP0(CE-)L14/C01_FO_1_3 None B None PP1(CE-)5_FO_1_9 None Ap None PPFO(CE-)X5_7 DAQ_1_5
1375 14 9 4 FO 1172.090 580.030 0 6 1172.100 483.400 1255.800 531.700 1255.800 628.400 1172.100 676.700 1088.400 628.400 1088.400 531.700 1172.100 483.400 1 0.000 0.000 0.346 1.000 0.326 1.000 11 1 False 3 3.600 0 26.329 0 1409040 1409040 0 0 1 1 PP0(CE-)L14/C01_FO_1_3 None B None PP1(CE-)5_FO_1_9 None Ap None PPFO(CE-)X5_7 DAQ_1_5
1376 14 9 5 FO 1088.370 725.040 4 6 1088.400 628.400 1172.100 676.700 1172.100 773.400 1088.400 821.700 1004.600 773.400 1004.600 676.700 1088.400 628.400 1 0.000 0.000 0.348 1.000 0.328 1.000 11 0 True 3 3.600 0 33.670 0 1409050 1409050 0 0 1 1 PP0(CE-)L14/C01_FO_1_3 None B None PP1(CE-)5_FO_1_9 None Ap None PPFO(CE-)X5_7 DAQ_1_5
1383 14 10 4 bOe 1339.530 580.030 1 5 1423.200 531.700 1339.500 676.700 1255.800 628.400 1255.800 531.700 1339.500 483.400 1423.200 531.700 0.000 0.000 1 0.000 0.000 0.256 1.000 0.256 1.000 11 1 False 3 3.600 0 23.413 0 1410040 1410040 0 0 1 1 PP0(CE-)L14/C01_FO_1_3 None B None PP1(CE-)5_FO_1_9 None Ap None PPFO(CE-)X5_7 DAQ_1_5
1384 14 10 5 bOe 1255.810 725.040 1 5 1339.500 676.700 1255.800 821.700 1172.100 773.400 1172.100 676.700 1255.800 628.400 1339.500 676.700 0.000 0.000 1 0.000 0.000 0.258 1.000 0.258 1.000 11 0 False 3 3.600 0 30.000 0 1410050 1410050 0 0 1 1 PP0(CE-)L14/C01_FO_1_3 None B None PP1(CE-)5_FO_1_9 None Ap None PPFO(CE-)X5_7 DAQ_1_5
1385 14 10 6 bOe 1172.090 870.050 1 5 1255.800 821.700 1172.100 966.700 1088.400 918.400 1088.400 821.700 1172.100 773.400 1255.800 821.700 0.000 0.000 1 0.000 0.000 0.256 1.000 0.256 1.000 11 0 False 3 3.600 0 36.587 0 1410060 1410060 0 0 1 1 PP0(CE-)L14/C01_FO_1_3 None B None PP1(CE-)5_FO_1_9 None Ap None PPFO(CE-)X5_7 DAQ_1_5
1296 14 2 2 gIe 167.440 290.015 4 6 83.705 338.382 83.695 316.564 232.305 230.764 251.195 241.682 251.129 338.368 167.471 386.668 83.705 338.382 2 0.000 0.000 2.616 3.000 2.616 3.000 100 0 False 6 7.200 0 60.000 1 1402020 1402021 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1308 14 3 3 FI 251.160 435.022 1 6 334.895 386.655 334.829 483.341 251.171 531.641 167.405 483.355 167.471 386.668 251.129 338.368 334.895 386.655 2 0.000 0.000 1.826 2.000 1.909 2.000 100 0 False 6 7.200 0 60.000 1 1403030 1403031 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1320 14 4 4 FI 334.880 580.029 1 6 418.645 531.714 418.579 628.400 334.921 676.700 251.155 628.414 251.171 531.641 334.829 483.341 418.645 531.714 2 0.000 0.000 1.239 2.000 1.255 2.000 100 0 True 6 7.200 0 60.000 1 1404040 1404041 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1309 14 3 4 FI 167.438 580.031 1 6 251.171 531.641 251.155 628.414 167.497 676.714 83.682 628.341 83.747 531.655 167.405 483.355 251.171 531.641 2 0.000 0.000 1.437 2.000 1.458 2.000 101 0 False 6 7.200 0 73.898 1 1403040 1403041 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1310 14 3 5 FI 83.715 725.039 2 6 167.497 676.714 167.432 773.400 83.687 821.750 0.008 773.414 -0.063 676.691 83.682 628.341 167.497 676.714 2 0.000 0.000 1.125 2.000 1.123 2.000 101 0 True 6 7.200 0 83.414 1 1403050 1403051 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1321 14 4 5 FI 251.158 725.038 1 6 334.921 676.700 334.855 773.386 251.197 821.686 167.432 773.400 167.497 676.714 251.155 628.414 334.921 676.700 2 0.000 0.000 1.080 2.000 1.070 2.000 101 0 False 6 7.200 0 70.894 1 1404050 1404051 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1286 14 1 2 dIe -0.002 290.016 4 5 -83.718 338.396 -83.729 316.578 83.695 316.564 83.705 338.382 0.047 386.682 -83.718 338.396 0.000 0.000 2 0.000 0.000 1.563 2.000 1.563 2.000 102 0 False 3 3.600 0 90.000 1 1401020 1401021 0 0 2 2 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1287 14 1 3 FI -83.725 435.025 2 6 0.047 386.682 -0.018 483.368 -83.763 531.718 -167.442 483.382 -167.463 386.746 -83.718 338.396 0.047 386.682 2 0.000 0.000 2.194 3.000 2.380 3.000 102 0 False 6 7.200 0 100.894 1 1401030 1401031 0 0 2 2 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1288 14 1 4 FI -167.438 580.028 2 6 -83.763 531.718 -83.742 628.355 -167.487 676.705 -251.166 628.368 -251.187 531.732 -167.442 483.382 -83.763 531.718 2 0.000 0.000 1.437 2.000 1.458 2.000 102 0 False 6 7.200 0 106.102 1 1401040 1401041 0 0 2 2 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1289 14 1 5 FI -251.161 725.037 2 6 -167.487 676.705 -167.466 773.341 -251.210 821.691 -334.889 773.355 -334.910 676.718 -251.166 628.368 -167.487 676.705 2 0.000 0.000 1.082 2.000 1.072 2.000 102 0 True 6 7.200 0 109.107 1 1401050 1401051 0 0 2 2 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1297 14 2 3 FI 83.718 435.023 2 6 167.471 386.668 167.405 483.355 83.747 531.655 -0.018 483.368 0.047 386.682 83.705 338.382 167.471 386.668 2 0.000 0.000 2.194 3.000 2.379 3.000 103 0 False 6 7.200 0 79.107 1 1402030 1402031 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1298 14 2 4 FI -0.005 580.032 2 6 83.747 531.655 83.682 628.341 -0.063 676.691 -83.742 628.355 -83.763 531.718 -0.018 483.368 83.747 531.655 2 0.000 0.000 1.512 2.000 1.537 2.000 103 0 False 6 7.200 0 90.000 1 1402040 1402041 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1299 14 2 5 FI -83.718 725.036 2 6 -0.063 676.691 0.008 773.414 -83.737 821.764 -167.466 773.341 -167.487 676.705 -83.742 628.355 -0.063 676.691 2 0.000 0.000 1.126 2.000 1.123 2.000 103 0 True 6 7.200 0 96.587 1 1402050 1402051 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1290 14 1 6 FM -334.883 870.046 5 6 -251.210 821.691 -251.139 918.414 -334.884 966.764 -418.613 918.341 -418.634 821.705 -334.889 773.355 -251.210 821.691 2 0.000 0.000 0.630 1.000 0.584 1.000 104 1 False 3 3.600 0 111.052 0 1401060 1401060 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1291 14 1 7 FO -418.605 1015.054 5 6 -334.884 966.764 -334.863 1063.400 -418.608 1111.750 -502.287 1063.414 -502.358 966.691 -418.613 918.341 -334.884 966.764 2 0.000 0.000 0.474 1.000 0.435 1.000 104 1 False 3 3.600 0 112.411 0 1401070 1401070 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1292 14 1 8 FO -502.328 1160.063 5 6 -418.608 1111.750 -418.587 1208.386 -502.331 1256.736 -586.010 1208.400 -586.031 1111.764 -502.287 1063.414 -418.608 1111.750 2 0.000 0.000 0.365 1.000 0.342 1.000 104 0 True 3 3.600 0 113.413 0 1401080 1401080 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1293 14 1 9 FOe -586.041 1305.066 5 6 -502.331 1256.736 -502.310 1353.373 -586.055 1401.723 -669.734 1353.386 -669.755 1256.750 -586.010 1208.400 -502.331 1256.736 2 0.000 0.000 0.342 1.000 0.342 1.000 104 0 False 3 3.600 0 114.183 0 1401090 1401090 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1300 14 2 6 FM -167.441 870.044 5 6 -83.737 821.764 -83.716 918.400 -167.460 966.750 -251.139 918.414 -251.210 821.691 -167.466 773.341 -83.737 821.764 2 0.000 0.000 0.659 1.000 0.606 1.000 105 1 False 3 3.600 0 100.893 0 1402060 1402060 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1301 14 2 7 FM -251.163 1015.053 5 6 -167.460 966.750 -167.439 1063.386 -251.184 1111.736 -334.863 1063.400 -334.884 966.764 -251.139 918.414 -167.460 966.750 2 0.000 0.000 0.537 1.000 0.497 1.000 105 1 False 3 3.600 0 103.898 0 1402070 1402070 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1302 14 2 8 FO -334.885 1160.061 5 6 -251.184 1111.736 -251.163 1208.373 -334.908 1256.723 -418.587 1208.386 -418.608 1111.750 -334.863 1063.400 -251.184 1111.736 2 0.000 0.000 0.396 1.000 0.368 1.000 105 0 True 3 3.600 0 106.102 0 1402080 1402080 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1303 14 2 9 FO -418.608 1305.070 5 6 -334.908 1256.723 -334.887 1353.359 -418.631 1401.709 -502.310 1353.373 -502.331 1256.736 -418.587 1208.386 -334.908 1256.723 2 0.000 0.000 0.319 1.000 0.305 1.000 105 0 False 3 3.600 0 107.784 0 1402090 1402090 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1304 14 2 10 cOe -502.321 1450.074 1 3 -418.631 1401.709 -586.055 1401.723 -502.310 1353.373 -418.631 1401.709 0.000 0.000 0.000 0.000 0.000 0.000 2 0.000 0.000 0.000 0.000 0.000 0.000 105 0 False 3 3.600 0 109.107 0 1402100 1402100 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1311 14 3 6 FM 0.002 870.043 5 6 83.687 821.750 83.708 918.386 -0.037 966.736 -83.716 918.400 -83.737 821.764 0.008 773.414 83.687 821.750 2 0.000 0.000 0.671 1.000 0.616 1.000 106 1 False 3 3.600 0 90.000 0 1403060 1403060 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1312 14 3 7 FM -83.721 1015.051 5 6 -0.037 966.736 -0.016 1063.373 -83.760 1111.723 -167.439 1063.386 -167.460 966.750 -83.716 918.400 -0.037 966.736 2 0.000 0.000 0.566 1.000 0.525 1.000 106 1 False 3 3.600 0 94.715 0 1403070 1403070 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1313 14 3 8 FO -167.443 1160.060 5 6 -83.760 1111.723 -83.739 1208.359 -167.484 1256.709 -251.163 1208.373 -251.184 1111.736 -167.439 1063.386 -83.760 1111.723 2 0.000 0.000 0.417 1.000 0.385 1.000 106 0 True 3 3.600 0 98.213 0 1403080 1403080 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1314 14 3 9 FO -251.165 1305.069 5 6 -167.484 1256.709 -167.413 1353.432 -251.158 1401.782 -334.887 1353.359 -334.908 1256.723 -251.163 1208.373 -167.484 1256.709 2 0.000 0.000 0.335 1.000 0.318 1.000 106 0 False 3 3.600 0 100.894 0 1403090 1403090 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1315 14 3 10 dOeL -334.883 1450.086 1 5 -251.158 1401.782 -251.216 1450.082 -418.639 1450.096 -418.631 1401.709 -334.887 1353.359 -251.158 1401.782 0.000 0.000 2 0.000 0.000 0.174 1.000 0.174 1.000 106 0 False 2 2.400 0 103.004 0 1403100 1403100 0 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_10 None Ap None PPFO(CE-)X5_15 DAQ_2_3
1322 14 4 6 FM 167.435 870.046 1 6 251.197 821.686 251.132 918.373 167.387 966.723 83.708 918.386 83.687 821.750 167.432 773.400 251.197 821.686 2 0.000 0.000 0.659 1.000 0.607 1.000 107 0 False 3 3.600 0 79.107 0 1404060 1404060 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1334 14 5 7 FM 251.155 1015.054 1 6 334.897 966.659 334.882 1063.432 251.137 1111.782 167.408 1063.359 167.387 966.723 251.132 918.373 334.897 966.659 2 0.000 0.000 0.536 1.000 0.495 1.000 107 0 True 3 3.600 0 76.102 0 1405070 1405070 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1346 14 6 8 FO 334.880 1160.070 1 6 418.647 1111.718 418.582 1208.405 334.837 1256.755 251.158 1208.418 251.137 1111.782 334.882 1063.432 418.647 1111.718 2 0.000 0.000 0.398 1.000 0.369 1.000 107 1 False 3 3.600 0 73.898 0 1406080 1406080 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1358 14 7 9 FO 418.600 1305.077 1 6 502.347 1256.691 502.282 1353.377 418.537 1401.727 334.858 1353.391 334.837 1256.755 418.582 1208.405 502.347 1256.691 2 0.000 0.000 0.359 1.000 0.359 1.000 107 1 False 3 3.600 0 72.216 0 1407090 1407090 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1370 14 8 10 cOe 502.320 1450.084 1 3 586.097 1401.750 418.537 1401.727 502.282 1353.377 586.097 1401.750 0.000 0.000 0.000 0.000 0.000 0.000 2 0.000 0.000 0.000 0.000 0.000 0.000 107 1 False 3 3.600 0 70.894 0 1408100 1408100 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1333 14 5 6 FM 334.878 870.045 1 6 418.621 821.673 418.555 918.359 334.897 966.659 251.132 918.373 251.197 821.686 334.855 773.386 418.621 821.673 2 0.000 0.000 0.629 1.000 0.583 1.000 108 0 False 3 3.600 0 68.948 0 1405060 1405060 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1345 14 6 7 FO 418.603 1015.061 1 6 502.371 966.732 502.305 1063.418 418.647 1111.718 334.882 1063.432 334.897 966.659 418.555 918.359 502.371 966.732 2 0.000 0.000 0.470 1.000 0.431 1.000 108 0 True 3 3.600 0 67.589 0 1406070 1406070 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1357 14 7 8 FO 502.323 1160.068 1 6 586.071 1111.705 586.005 1208.391 502.347 1256.691 418.582 1208.405 418.647 1111.718 502.305 1063.418 586.071 1111.705 2 0.000 0.000 0.366 1.000 0.343 1.000 108 1 False 3 3.600 0 66.587 0 1407080 1407080 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1369 14 8 9 FOe 586.043 1305.076 1 6 669.771 1256.677 669.755 1353.450 586.097 1401.750 502.282 1353.377 502.347 1256.691 586.005 1208.391 669.771 1256.677 2 0.000 0.000 0.304 1.000 0.293 1.000 108 1 False 3 3.600 0 65.818 0 1408090 1408090 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1332 14 5 5 FM 418.600 725.036 1 6 502.345 676.686 502.279 773.373 418.621 821.673 334.855 773.386 334.921 676.700 418.579 628.400 502.345 676.686 2 0.000 0.000 0.711 1.000 0.647 1.000 109 0 False 3 3.600 0 60.000 0 1405050 1405050 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1344 14 6 6 FM 502.320 870.044 1 6 586.045 821.659 586.029 918.432 502.371 966.732 418.555 918.359 418.621 821.673 502.279 773.373 586.045 821.659 2 0.000 0.000 0.575 1.000 0.534 1.000 109 0 True 3 3.600 0 60.000 0 1406060 1406060 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1356 14 7 7 FO 586.045 1015.060 1 6 669.795 966.718 669.729 1063.405 586.071 1111.705 502.305 1063.418 502.371 966.732 586.029 918.432 669.795 966.718 2 0.000 0.000 0.417 1.000 0.386 1.000 109 1 False 3 3.600 0 60.000 0 1407070 1407070 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1368 14 8 8 FO 669.765 1160.067 1 6 753.495 1111.691 753.429 1208.377 669.771 1256.677 586.005 1208.391 586.071 1111.705 669.729 1063.405 753.495 1111.691 2 0.000 0.000 0.331 1.000 0.315 1.000 109 1 False 3 3.600 0 60.000 0 1408080 1408080 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1380 14 9 9 aOeT 753.485 1305.074 1 4 837.245 1256.750 669.755 1353.450 669.771 1256.677 753.429 1208.377 837.245 1256.750 0.000 0.000 0.000 0.000 2 0.000 0.000 0.175 1.000 0.175 1.000 109 1 False 3 3.600 0 60.000 0 1409090 1409090 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1323 14 4 7 FM 83.722 1015.050 1 6 167.387 966.723 167.408 1063.359 83.663 1111.709 -0.016 1063.373 -0.037 966.736 83.708 918.386 167.387 966.723 2 0.000 0.000 0.565 1.000 0.524 1.000 110 0 False 3 3.600 0 85.285 0 1404070 1404070 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1335 14 5 8 FO 167.447 1160.066 1 6 251.137 1111.782 251.158 1208.418 167.413 1256.768 83.734 1208.432 83.663 1111.709 167.408 1063.359 251.137 1111.782 2 0.000 0.000 0.416 1.000 0.384 1.000 110 0 True 3 3.600 0 81.787 0 1405080 1405080 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1347 14 6 9 FO 251.167 1305.073 1 6 334.837 1256.755 334.858 1353.391 251.113 1401.741 167.434 1353.405 167.413 1256.768 251.158 1208.418 334.837 1256.755 2 0.000 0.000 0.338 1.000 0.320 1.000 110 1 False 3 3.600 0 79.106 0 1406090 1406090 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1359 14 7 10 dOeR 334.887 1450.081 1 5 418.537 1401.727 418.616 1450.064 251.192 1450.077 251.113 1401.741 334.858 1353.391 418.537 1401.727 0.000 0.000 2 0.000 0.000 0.174 1.000 0.174 1.000 110 1 False 2 2.400 0 76.996 0 1407100 1407100 0 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_14 DAQ_2_3
1324 14 4 8 FO -0.001 1160.059 5 6 83.663 1111.709 83.734 1208.432 -0.010 1256.782 -83.739 1208.359 -83.760 1111.723 -0.016 1063.373 83.663 1111.709 2 0.000 0.000 0.427 1.000 0.394 1.000 111 1 False 3 3.600 0 90.000 0 1404080 1404080 0 0 1 1 PP0(CE-)L14/C02_FO_1_3 None B None PP1(CE-)11_FO_1_9 None Ap None PPFO(CE-)X5_18 DAQ_2_5
1325 14 4 9 FO -83.718 1305.076 5 6 -0.010 1256.782 0.011 1353.418 -83.734 1401.768 -167.413 1353.432 -167.484 1256.709 -83.739 1208.359 -0.010 1256.782 2 0.000 0.000 0.348 1.000 0.328 1.000 111 0 True 3 3.600 0 93.670 0 1404090 1404090 0 0 1 1 PP0(CE-)L14/C02_FO_1_3 None B None PP1(CE-)11_FO_1_9 None Ap None PPFO(CE-)X5_18 DAQ_2_5
1326 14 4 10 bOe -167.440 1450.085 2 5 -83.713 1498.405 -251.137 1498.418 -251.158 1401.782 -167.413 1353.432 -83.734 1401.768 -83.713 1498.405 0.000 0.000 2 0.000 0.000 0.256 1.000 0.256 1.000 111 0 False 3 3.600 0 96.587 0 1404100 1404100 0 0 1 1 PP0(CE-)L14/C02_FO_1_3 None B None PP1(CE-)11_FO_1_9 None Ap None PPFO(CE-)X5_18 DAQ_2_5
