plane u v itype typecode x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld isSiPM engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
1 6 1 FO ML-F3W 926.120 147.550 0.000 6 926.100 50.700 1009.900 99.200 1009.900 195.900 926.100 244.400 842.300 195.900 842.300 99.200 926.100 50.700 1 2.910 3.000 0.957 1.000 0.911 1.000 8 0 False 3 3.600 0 9.052 0 106010 106010 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 6 2 FM ML-F3W 842.300 292.730 0.000 6 842.300 195.900 926.100 244.400 926.100 341.200 842.300 389.500 758.500 341.200 758.500 244.400 842.300 195.900 1 2.924 3.000 1.011 2.000 0.985 2.000 7 0 False 3 3.600 0 19.164 0 106020 106020 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 6 3 FM ML-F3W 758.480 437.900 4.000 6 758.500 341.200 842.300 389.500 842.300 486.300 758.500 534.700 674.700 486.300 674.700 389.500 758.500 341.200 1 2.990 4.000 1.045 2.000 1.020 2.000 6 1 False 3 3.600 0 30.000 0 106030 106030 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 6 4 FM ML-F3W 674.660 583.090 4.000 6 674.700 486.300 758.500 534.700 758.500 631.500 674.700 679.900 590.800 631.500 590.800 534.700 674.700 486.300 1 2.903 3.000 1.008 2.000 0.983 1.000 5 1 False 3 3.600 0 40.836 0 106040 106040 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 6 5 FO ML-F3W 590.840 728.270 1.000 6 590.800 631.500 674.700 679.900 674.700 776.700 590.800 825.000 507.000 776.700 507.000 679.900 590.800 631.500 1 2.902 3.000 0.957 1.000 0.911 1.000 4 1 False 3 3.600 0 50.948 0 106050 106050 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 6 6 FO ML-F3W 502.913 875.810 1.000 6 586.703 827.399 586.737 924.259 502.993 972.609 419.040 924.199 419.143 827.376 502.887 779.026 586.703 827.399 2 2.620 3.000 0.850 1.000 0.809 1.000 109 0 True 3 3.600 0 60.134 0 106060 106060 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
1 6 7 FO ML-F3W 419.098 1020.999 1.000 6 502.993 972.609 502.890 1069.432 419.146 1117.782 335.243 1069.459 335.296 972.549 419.040 924.199 502.993 972.609 2 2.334 3.000 0.756 1.000 0.720 1.000 108 0 True 3 3.600 0 67.683 0 106070 106070 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
1 6 8 FO ML-F3W 335.278 1166.179 1.000 6 419.146 1117.782 419.043 1214.604 335.212 1263.004 251.483 1214.582 251.412 1117.859 335.243 1069.459 419.146 1117.782 2 2.141 3.000 0.647 1.000 0.619 1.000 107 1 False 3 3.600 0 73.960 0 106080 106080 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
1 6 9 FO ML-F3W 251.467 1311.354 1.000 6 335.212 1263.004 335.283 1359.727 251.452 1408.127 167.636 1359.754 167.652 1262.982 251.483 1214.582 335.212 1263.004 2 1.646 2.000 0.546 1.000 0.536 1.000 110 1 False 3 3.600 0 79.145 0 106090 106090 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
1 6 10 bOeRL ML-53W 167.639 1456.540 3.000 5 251.436 1504.900 83.789 1504.927 83.805 1408.154 167.636 1359.754 251.452 1408.127 251.436 1504.900 0.000 0.000 2 1.221 2.000 0.381 1.000 0.381 1.000 111 1 False 3 3.600 0 83.434 0 106100 106100 0 2 1 1 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_2 C A PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_15 DAQ_2_3
1 7 0 FO ML-F3W 1177.580 2.370 0.000 6 1177.600 -94.400 1261.400 -46.000 1261.400 50.700 1177.600 99.200 1093.800 50.700 1093.800 -46.000 1177.600 -94.400 1 2.225 3.000 0.675 1.000 0.644 1.000 9 1 False 3 3.600 0 0.115 0 107000 107000 0 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 7 1 FO ML-F3W 1093.760 147.550 0.000 6 1093.800 50.700 1177.600 99.200 1177.600 195.900 1093.800 244.400 1009.900 195.900 1009.900 99.200 1093.800 50.700 1 2.334 3.000 0.756 1.000 0.720 1.000 8 0 True 3 3.600 0 7.683 0 107010 107010 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 7 2 FO ML-F3W 1009.930 292.730 0.000 6 1009.900 195.900 1093.800 244.400 1093.800 341.200 1009.900 389.500 926.100 341.200 926.100 244.400 1009.900 195.900 1 2.439 3.000 0.802 1.000 0.763 1.000 7 0 True 3 3.600 0 16.164 0 107020 107020 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 7 3 FO ML-F3W 926.120 437.900 0.000 6 926.100 341.200 1009.900 389.500 1009.900 486.300 926.100 534.700 842.300 486.300 842.300 389.500 926.100 341.200 1 2.549 3.000 0.834 1.000 0.793 1.000 10 0 False 3 3.600 0 25.306 0 107030 107030 0 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 7 4 FO ML-F3W 842.300 583.090 4.000 6 842.300 486.300 926.100 534.700 926.100 631.500 842.300 679.900 758.500 631.500 758.500 534.700 842.300 486.300 1 2.513 3.000 0.834 1.000 0.793 1.000 6 1 False 3 3.600 0 34.693 0 107040 107040 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 7 5 FO ML-F3W 758.480 728.270 4.000 6 758.500 631.500 842.300 679.900 842.300 776.700 758.500 825.000 674.700 776.700 674.700 679.900 758.500 631.500 1 2.412 3.000 0.802 1.000 0.763 1.000 5 1 False 3 3.600 0 43.836 0 107050 107050 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 7 6 FO ML-F3W 674.660 873.450 4.000 6 674.700 776.700 758.500 825.000 758.500 921.900 674.700 970.200 590.800 921.900 590.800 825.000 674.700 776.700 1 2.327 3.000 0.757 1.000 0.720 1.000 4 1 False 3 3.600 0 52.317 0 107060 107060 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 7 7 FO ML-F3W 586.738 1020.999 1.000 6 670.553 972.632 670.537 1069.404 586.793 1117.754 502.890 1069.432 502.993 972.609 586.737 924.259 670.553 972.632 2 2.225 3.000 0.675 1.000 0.644 1.000 109 1 False 3 3.600 0 60.115 0 107070 107070 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
1 7 8 FO ML-F3W 502.918 1166.179 1.000 6 586.793 1117.754 586.690 1214.577 502.946 1262.927 419.043 1214.604 419.146 1117.782 502.890 1069.432 586.793 1117.754 2 1.767 2.000 0.593 1.000 0.573 1.000 108 1 False 3 3.600 0 66.672 0 107080 107080 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
1 7 9 FOe ML-F3W 419.098 1311.360 1.000 6 502.946 1262.927 502.843 1359.750 419.012 1408.150 335.283 1359.727 335.212 1263.004 419.043 1214.604 502.946 1262.927 2 1.540 2.000 0.590 1.000 0.590 1.000 107 1 False 3 3.600 0 72.277 0 107090 107090 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
1 7 10 aOeB ML-B3W 335.287 1456.535 1.000 4 419.012 1408.150 251.436 1504.900 251.452 1408.127 335.283 1359.727 419.012 1408.150 0.000 0.000 0.000 0.000 2 0.997 2.000 0.232 1.000 0.232 1.000 110 1 False 3 3.600 0 77.037 0 107100 107100 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
1 8 0 FOe ML-F3W 1345.220 2.370 0.000 6 1345.200 -94.400 1429.000 -46.000 1429.000 50.700 1345.200 99.200 1261.400 50.700 1261.400 -46.000 1345.200 -94.400 1 1.605 2.000 0.616 1.000 0.616 1.000 9 1 False 3 3.600 0 0.101 0 108000 108000 0 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 8 1 FO ML-F3W 1261.400 147.550 0.000 6 1261.400 50.700 1345.200 99.200 1345.200 195.900 1261.400 244.400 1177.600 195.900 1177.600 99.200 1261.400 50.700 1 1.767 2.000 0.593 1.000 0.573 1.000 8 1 False 3 3.600 0 6.672 0 108010 108010 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 8 2 FO ML-F3W 1177.580 292.730 0.000 6 1177.600 195.900 1261.400 244.400 1261.400 341.200 1177.600 389.500 1093.800 341.200 1093.800 244.400 1177.600 195.900 1 2.141 3.000 0.647 1.000 0.619 1.000 7 1 False 3 3.600 0 13.960 0 108020 108020 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 8 3 FO ML-F3W 1093.760 437.900 0.000 6 1093.800 341.200 1177.600 389.500 1177.600 486.300 1093.800 534.700 1009.900 486.300 1009.900 389.500 1093.800 341.200 1 2.190 3.000 0.677 1.000 0.646 1.000 10 0 True 3 3.600 0 21.819 0 108030 108030 0 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 8 4 FO ML-F3W 1009.930 583.090 0.000 6 1009.900 486.300 1093.800 534.700 1093.800 631.500 1009.900 679.900 926.100 631.500 926.100 534.700 1009.900 486.300 1 2.187 3.000 0.690 1.000 0.658 1.000 11 0 True 3 3.600 0 30.000 0 108040 108040 0 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_5 DAQ_1_3
1 8 5 FO ML-F3W 926.120 728.270 4.000 6 926.100 631.500 1009.900 679.900 1009.900 776.700 926.100 825.000 842.300 776.700 842.300 679.900 926.100 631.500 1 2.169 3.000 0.680 1.000 0.649 1.000 6 0 True 3 3.600 0 38.180 0 108050 108050 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 8 6 FO ML-F3W 842.300 873.450 4.000 6 842.300 776.700 926.100 825.000 926.100 921.900 842.300 970.200 758.500 921.900 758.500 825.000 842.300 776.700 1 2.144 3.000 0.647 1.000 0.620 1.000 5 0 True 3 3.600 0 46.040 0 108060 108060 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 8 7 FO ML-F3W 758.480 1018.630 4.000 6 758.500 921.900 842.300 970.200 842.300 1067.000 758.500 1115.400 674.700 1067.000 674.700 970.200 758.500 921.900 1 1.766 2.000 0.590 1.000 0.569 1.000 4 0 True 3 3.600 0 53.328 0 108070 108070 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 8 8 FOe ML-F3W 670.558 1166.180 1.000 6 754.353 1117.777 754.337 1214.550 670.593 1262.900 586.690 1214.577 586.793 1117.754 670.537 1069.404 754.353 1117.777 2 1.605 2.000 0.616 1.000 0.616 1.000 109 1 False 3 3.600 0 60.101 0 108080 108080 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
1 8 9 FOe ML-F3W 586.738 1311.360 1.000 6 670.593 1262.900 670.540 1359.810 586.796 1408.160 502.843 1359.750 502.946 1262.927 586.690 1214.577 670.593 1262.900 2 1.435 2.000 0.463 1.000 0.465 1.000 108 1 False 3 3.600 0 65.895 0 108090 108090 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
1 9 1 FOe ML-F3W 1429.040 147.550 0.000 6 1429.000 50.700 1512.900 99.200 1512.900 195.900 1429.000 244.400 1345.200 195.900 1345.200 99.200 1429.000 50.700 1 1.435 2.000 0.463 1.000 0.465 1.000 8 1 False 3 3.600 0 5.895 0 109010 109010 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 9 2 FOe ML-F3W 1345.220 292.730 0.000 6 1345.200 195.900 1429.000 244.400 1429.000 341.200 1345.200 389.500 1261.400 341.200 1261.400 244.400 1345.200 195.900 1 1.540 2.000 0.590 1.000 0.590 1.000 7 1 False 3 3.600 0 12.277 0 109020 109020 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 9 3 FO ML-F3W 1261.400 437.900 0.000 6 1261.400 341.200 1345.200 389.500 1345.200 486.300 1261.400 534.700 1177.600 486.300 1177.600 389.500 1261.400 341.200 1 1.646 2.000 0.546 1.000 0.536 1.000 10 1 False 3 3.600 0 19.145 0 109030 109030 0 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 9 4 FO ML-F3W 1177.580 583.090 0.000 6 1177.600 486.300 1261.400 534.700 1261.400 631.500 1177.600 679.900 1093.800 631.500 1093.800 534.700 1177.600 486.300 1 1.691 2.000 0.563 1.000 0.549 1.000 11 1 False 3 3.600 0 26.343 0 109040 109040 0 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_5 DAQ_1_3
1 9 5 FO ML-F3W 1093.760 728.270 4.000 6 1093.800 631.500 1177.600 679.900 1177.600 776.700 1093.800 825.000 1009.900 776.700 1009.900 679.900 1093.800 631.500 1 1.698 2.000 0.563 1.000 0.549 1.000 11 0 False 3 3.600 0 33.657 0 109050 109050 0 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_5 DAQ_1_3
1 9 6 FO ML-F3W 1009.930 873.450 4.000 6 1009.900 776.700 1093.800 825.000 1093.800 921.900 1009.900 970.200 926.100 921.900 926.100 825.000 1009.900 776.700 1 1.643 2.000 0.547 1.000 0.536 1.000 6 0 False 3 3.600 0 40.855 0 109060 109060 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 9 7 FOe ML-F3W 926.120 1018.630 4.000 6 926.100 921.900 1009.900 970.200 1009.900 1067.000 926.100 1115.400 842.300 1067.000 842.300 970.200 926.100 921.900 1 1.545 2.000 0.589 1.000 0.589 1.000 5 0 False 3 3.600 0 47.723 0 109070 109070 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 9 8 aOeT ML-T3W 842.300 1163.810 4.000 4 926.100 1115.400 758.500 1212.200 758.500 1115.400 842.300 1067.000 926.100 1115.400 0.000 0.000 0.000 0.000 1 1.292 2.000 0.376 1.000 0.376 1.000 4 0 False 3 3.600 0 54.105 0 109080 109080 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
1 10 3 aOeB ML-B3W 1429.040 437.900 0.000 4 1429.000 341.200 1429.000 534.700 1345.200 486.300 1345.200 389.500 1429.000 341.200 0.000 0.000 0.000 0.000 1 0.997 2.000 0.232 1.000 0.232 1.000 10 1 False 3 3.600 0 17.037 0 110030 110030 0 2 1 1 PP0(CE-)L1/C01_FO_1_2 PP0(CE-)L1/C01_FO_2_2 A A PP1(CE-)5_FO_1_2 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
1 10 4 bOeRL ML-53W 1345.220 583.090 2.000 5 1429.000 534.700 1345.200 679.900 1261.400 631.500 1261.400 534.700 1345.200 486.300 1429.000 534.700 0.000 0.000 1 1.221 2.000 0.381 1.000 0.381 1.000 11 1 False 3 3.600 0 23.434 0 110040 110040 0 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_5 DAQ_1_3
1 10 5 dOeR ML-R3W 1261.400 728.270 5.000 5 1261.400 631.500 1303.300 655.600 1219.400 800.800 1177.600 776.700 1177.600 679.900 1261.400 631.500 0.000 0.000 1 1.026 2.000 0.226 1.000 0.226 1.000 11 1 False 2 2.400 0 30.000 0 110050 110050 0 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_5 DAQ_1_3
1 10 6 bOeLR ML-53W 1177.580 873.450 2.000 5 1261.400 825.000 1177.600 970.200 1093.800 921.900 1093.800 825.000 1177.600 776.700 1261.400 825.000 0.000 0.000 1 1.214 2.000 0.382 1.000 0.382 1.000 11 0 False 3 3.600 0 36.566 0 110060 110060 0 2 1 1 PP0(CE-)L1/C01_FO_1_3 PP0(CE-)L1/C01_FO_2_2 C A PP1(CE-)5_FO_1_3 PP1(CE-)3_FO_2_2 Ap Ap PPFO(CE-)X5_5 DAQ_1_3
1 10 7 aOeT ML-T3W 1093.760 1018.630 4.000 4 1177.600 970.200 1009.900 1067.000 1009.900 970.200 1093.800 921.900 1177.600 970.200 0.000 0.000 0.000 0.000 1 0.984 2.000 0.227 1.000 0.227 1.000 6 0 False 3 3.600 0 42.963 0 110070 110070 0 2 1 1 PP0(CE-)L1/C01_FO_1_1 PP0(CE-)L1/C01_FO_2_1 A A PP1(CE-)5_FO_1_1 PP1(CE-)3_FO_2_1 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
2 1 2 dIeR MH-R1W 0.002 295.096 3.000 5 83.770 343.506 83.830 321.602 -83.817 321.575 -83.790 343.529 -0.046 391.879 83.770 343.506 0.000 0.000 2 0.000 0.000 1.915 2.000 1.915 2.000 102 0 False 3 3.600 0 90.000 1 201020 201021 0 0 2 2 PP0(CE-)L2/C02_FO_1_2 None A None PP1(CE-)11_FO_1_19 None Ap None PPFO(CE-)X5_18 DAQ_2_5
2 1 3 FI MH-F1W 83.822 440.277 4.000 6 -0.046 391.879 0.057 488.702 83.888 537.102 167.617 488.679 167.688 391.956 83.857 343.556 -0.046 391.879 2 0.000 0.000 3.105 4.000 3.706 4.000 102 0 False 6 7.200 0 79.221 1 201030 201031 0 0 2 2 PP0(CE-)L2/C02_FO_1_2 None A None PP1(CE-)11_FO_1_19 None Ap None PPFO(CE-)X5_18 DAQ_2_5
2 1 4 FI MH-F2W 167.633 585.452 4.000 6 83.888 537.102 83.817 633.825 167.648 682.225 251.464 633.852 251.448 537.079 167.617 488.679 83.888 537.102 2 0.000 0.000 2.092 3.000 2.205 3.000 102 0 False 6 7.200 0 74.022 1 201040 201041 0 0 2 2 PP0(CE-)L2/C02_FO_1_2 None A None PP1(CE-)11_FO_1_19 None Ap None PPFO(CE-)X5_18 DAQ_2_5
2 1 5 FI MH-F2W 251.461 730.637 4.000 6 167.648 682.225 167.664 778.998 251.495 827.398 335.311 779.025 335.295 682.252 251.464 633.852 167.648 682.225 2 0.000 0.000 1.556 2.000 1.575 2.000 102 0 True 6 7.200 0 71.008 1 201050 201051 0 0 2 2 PP0(CE-)L2/C02_FO_1_2 None A None PP1(CE-)11_FO_1_19 None Ap None PPFO(CE-)X5_18 DAQ_2_5
2 1 6 FO ML-F3W 335.280 875.817 1.000 6 251.495 827.398 251.461 924.257 335.292 972.657 419.071 924.148 419.142 827.425 335.311 779.025 251.495 827.398 2 0.000 0.000 1.002 2.000 0.959 1.000 104 0 False 3 3.600 0 69.052 0 201060 201060 0 0 1 1 PP0(CE-)L2/C02_FO_1_1 None A None PP1(CE-)11_FO_1_18 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2 1 7 FO ML-F3W 419.100 1020.998 1.000 6 335.292 972.657 335.221 1069.380 419.139 1117.830 502.868 1069.407 502.989 972.598 419.071 924.148 335.292 972.657 2 0.000 0.000 0.781 1.000 0.747 1.000 104 0 True 3 3.600 0 67.683 0 201070 201070 0 0 1 1 PP0(CE-)L2/C02_FO_1_1 None A None PP1(CE-)11_FO_1_18 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2 1 8 FO ML-F3W 502.919 1166.178 1.000 6 419.139 1117.830 419.068 1214.553 502.899 1262.953 586.715 1214.580 586.699 1117.807 502.868 1069.407 419.139 1117.830 2 0.000 0.000 0.613 1.000 0.597 1.000 104 1 False 3 3.600 0 66.672 0 201080 201080 0 0 1 1 PP0(CE-)L2/C02_FO_1_1 None A None PP1(CE-)11_FO_1_18 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2 1 9 aOeB ML-B3W 586.739 1311.358 1.000 4 502.915 1359.726 670.546 1262.980 586.715 1214.580 502.899 1262.953 502.915 1359.726 0.000 0.000 0.000 0.000 2 0.000 0.000 0.231 1.000 0.231 1.000 104 1 False 3 3.600 0 65.895 0 201090 201090 0 0 1 1 PP0(CE-)L2/C02_FO_1_1 None A None PP1(CE-)11_FO_1_18 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2 2 0 gIe MH-B1W -339.380 2.370 0.000 6 -339.400 99.200 -320.400 88.200 -320.400 -83.500 -339.400 -94.400 -423.200 -46.000 -423.200 50.800 -339.400 99.200 1 0.000 0.000 3.480 4.000 3.480 4.000 0 0 False 6 7.200 0 179.600 1 202000 202001 0 0 2 2 PP0(CE-)L2/C01_FO_1_2 None A None PP1(CE-)5_FO_1_19 None Ap None PPFO(CE-)X5_8 DAQ_1_5
2 2 1 dIeR MH-R1W -255.560 147.550 4.000 5 -255.600 244.300 -236.600 233.400 -320.400 88.200 -339.400 99.200 -339.400 195.900 -255.600 244.300 -0.000 0.000 1 0.000 0.000 1.915 2.000 1.915 2.000 2 0 False 3 3.600 0 150.000 1 202010 202011 0 0 2 2 PP0(CE-)L2/C01_FO_1_2 None A None PP1(CE-)5_FO_1_19 None Ap None PPFO(CE-)X5_8 DAQ_1_5
